iter	Passed	Remaining
3226	37819	79377
3227	37830	79364
3228	37841	79351
3229	37852	79338
3230	37863	79323
3231	37873	79309
3232	37883	79294
3233	37897	79286
3234	37907	79272
3235	37918	79257
3236	37928	79243
3237	37940	79231
3238	37950	79216
3239	37961	79203
3240	37972	79190
3241	37983	79176
3242	37994	79164
3243	38005	79151
3244	38016	79138
3245	38027	79123
3246	38038	79110
3247	38048	79094
3248	38058	79080
3249	38070	79070
3250	38081	79055
3251	38091	79041
3252	38102	79027
3253	38112	79011
3254	38122	78996
3255	38135	78988
3256	38147	78976
3257	38158	78964
3258	38168	78949
3259	38179	78934
3260	38190	78922
3261	38201	78908
3262	38212	78895
3263	38223	78883
3264	38234	78869
3265	38246	78858
3266	38256	78844
3267	38267	78830
3268	38278	78817
3269	38291	78808
3270	38302	78795
3271	38315	78784
3272	38327	78773
3273	38337	78760
3274	38349	78747
3275	38360	78735
3276	38371	78721
3277	38381	78707
3278	38393	78695
3279	38404	78683
3280	38415	78668
3281	38426	78657
3282	38437	78643
3283	38448	78629
3284	38459	78616
3285	38471	78604
3286	38483	78595
3287	38499	78591
3288	38512	78583
3289	38525	78573
3290	38536	78560
3291	38547	78547
3292	38560	78538
3293	38571	78524
3294	38581	78509
3295	38593	78497
3296	38604	78486
3297	38615	78472
3298	38626	78458
3299	38637	78444
3300	38647	78429
3301	38658	78418
3302	38669	78403
3303	38681	78393
3304	38693	78382
3305	38704	78368
3306	38716	78356
3307	38727	78344
3308	38737	78329
3309	38748	78317
3310	38760	78304
3311	38771	78291
3312	38782	78278
3313	38795	78269
3314	38805	78254
3315	38815	78240
3316	38827	78227
3317	38838	78214
3318	38848	78201
3319	38859	78187
3320	38871	78176
3321	38883	78164
3322	38894	78152
3323	38905	78138
3324	38920	78133
3325	38932	78122
3326	38943	78109
3327	38954	78096
3328	38964	78082
3329	38976	78070
3330	38990	78062
3331	39001	78050
3332	39012	78037
3333	39023	78023
3334	39033	78009
3335	39044	77994
3336	39056	77983
3337	39066	77969
3338	39077	77956
3339	39088	77943
3340	39099	77930
3341	39110	77916
3342	39120	77902
3343	39132	77890
3344	39143	77878
3345	39154	77864
3346	39165	77850
3347	39178	77841
3348	39190	77831
3349	39200	77816
3350	39211	77801
3351	39221	77787
3352	39231	77773
3353	39243	77761
3354	39254	77748
3355	39266	77737
3356	39277	77724
3357	39288	77711
3358	39299	77698
3359	39312	77689
3360	39331	77692
3361	39343	77679
3362	39352	77664
3363	39364	77651
3364	39376	77641
3365	39386	77626
3366	39397	77613
3367	39409	77602
3368	39420	77589
3369	39431	77575
3370	39441	77561
3371	39454	77552
3372	39466	77540
3373	39480	77533
3374	39490	77518
3375	39501	77504
3376	39512	77492
3377	39522	77477
3378	39533	77463
3379	39544	77450
3380	39554	77436
3381	39565	77422
3382	39576	77409
3383	39588	77397
3384	39598	77384
3385	39610	77372
3386	39621	77360
3387	39633	77347
3388	39646	77339
3389	39657	77326
3390	39670	77316
3391	39682	77306
3392	39692	77290
3393	39704	77280
3394	39718	77273
3395	39729	77260
3396	39741	77247
3397	39751	77233
3398	39762	77220
3399	39773	77207
3400	39784	77194
3401	39796	77183
3402	39807	77170
3403	39821	77162
3404	39832	77149
3405	39842	77135
3406	39855	77125
3407	39869	77118
3408	39893	77131
3409	39917	77142
3410	39941	77154
3411	39961	77159
3412	39982	77165
3413	40000	77164
3414	40015	77160
3415	40028	77150
3416	40039	77137
3417	40048	77120
3418	40063	77115
3419	40073	77101
3420	40084	77087
3421	40094	77071
3422	40104	77056
3423	40115	77043
3424	40125	77028
3425	40135	77013
3426	40145	76999
3427	40155	76984
3428	40165	76968
3429	40176	76955
3430	40186	76940
3431	40197	76927
3432	40208	76915
3433	40219	76901
3434	40229	76886
3435	40239	76872
3436	40249	76856
3437	40259	76841
3438	40269	76826
3439	40279	76812
3440	40291	76800
3441	40301	76786
3442	40311	76771
3443	40321	76756
3444	40332	76742
3445	40341	76727
3446	40352	76712
3447	40362	76698
3448	40372	76682
3449	40383	76670
3450	40394	76656
3451	40404	76643
3452	40415	76628
3453	40426	76616
3454	40436	76601
3455	40446	76585
3456	40459	76576
3457	40475	76573
3458	40486	76560
3459	40495	76543
3460	40506	76530
3461	40518	76519
3462	40528	76504
3463	40539	76491
3464	40549	76475
3465	40560	76462
3466	40569	76447
3467	40580	76432
3468	40591	76420
3469	40602	76406
3470	40613	76394
3471	40624	76381
3472	40634	76365
3473	40644	76351
3474	40655	76337
3475	40665	76323
3476	40676	76310
3477	40687	76298
3478	40698	76284
3479	40709	76272
3480	40721	76259
3481	40732	76247
3482	40742	76233
3483	40753	76219
3484	40763	76204
3485	40774	76191
3486	40783	76176
3487	40796	76166
3488	40808	76155
3489	40818	76140
3490	40830	76128
3491	40841	76116
3492	40853	76105
3493	40868	76098
3494	40878	76083
3495	40888	76069
3496	40900	76058
3497	40910	76043
3498	40923	76033
3499	40933	76019
3500	40945	76007
3501	40957	75997
3502	40968	75984
3503	40980	75972
3504	40992	75961
3505	41002	75947
3506	41014	75935
3507	41025	75923
3508	41037	75911
3509	41047	75897
3510	41059	75886
3511	41070	75873
3512	41081	75859
3513	41092	75847
3514	41104	75835
3515	41115	75823
3516	41126	75810
3517	41138	75799
3518	41149	75785
3519	41160	75772
3520	41174	75764
3521	41186	75754
3522	41198	75742
3523	41209	75729
3524	41219	75715
3525	41232	75705
3526	41243	75692
3527	41255	75681
3528	41268	75673
3529	41279	75659
3530	41293	75652
3531	41306	75643
3532	41318	75631
3533	41329	75618
3534	41339	75603
3535	41349	75589
3536	41361	75577
3537	41373	75566
3538	41388	75561
3539	41388	75561
3540	41412	75560
3541	41432	75564
3542	41450	75562
3543	41466	75560
3544	41481	75553
3545	41497	75549
3546	41513	75546
3547	41528	75541
3548	41544	75537
3549	41568	75547
3550	41583	75540
3551	41597	75533
3552	41608	75519
3553	41618	75506
3554	41630	75495
3555	41641	75481
3556	41651	75466
3557	41661	75451
3558	41671	75437
3559	41682	75423
3560	41692	75410
3561	41703	75397
3562	41713	75382
3563	41724	75368
3564	41734	75354
3565	41744	75339
3566	41755	75325
3567	41765	75311
3568	41775	75297
3569	41786	75283
3570	41797	75270
3571	41807	75255
3572	41818	75241
3573	41839	75247
3574	41862	75256
3575	41876	75248
3576	41891	75243
3577	41901	75228
3578	41911	75213
3579	41922	75200
3580	41932	75185
3581	41943	75172
3582	41953	75157
3583	41963	75143
3584	41972	75126
3585	41982	75112
3586	41991	75096
3587	42002	75082
3588	42012	75067
3589	42022	75052
3590	42031	75036
3591	42041	75021
3592	42051	75006
3593	42060	74990
3594	42070	74975
3595	42083	74966
3596	42105	74971
3597	42122	74969
3598	42134	74959
3599	42148	74951
3600	42162	74943
3601	42175	74934
3602	42184	74918
3603	42195	74904
3604	42205	74889
3605	42215	74874
3606	42226	74861
3607	42238	74850
3608	42248	74835
3609	42257	74820
3610	42269	74808
3611	42281	74796
3612	42293	74785
3613	42304	74773
3614	42314	74758
3615	42323	74742
3616	42338	74736
3617	42348	74722
3618	42358	74706
3619	42368	74691
3620	42378	74677
3621	42388	74662
3622	42398	74647
3623	42408	74632
3624	42419	74619
3625	42429	74605
3626	42438	74589
3627	42449	74576
3628	42459	74560
3629	42468	74544
3630	42478	74530
3631	42488	74516
3632	42498	74500
3633	42507	74484
3634	42517	74469
3635	42527	74456
3636	42537	74440
3637	42547	74425
3638	42557	74411
3639	42568	74398
3640	42578	74383
3641	42588	74368
3642	42597	74352
3643	42606	74336
3644	42615	74320
3645	42625	74305
3646	42634	74288
3647	42644	74274
3648	42654	74260
3649	42664	74245
3650	42675	74231
3651	42685	74216
3652	42695	74202
3653	42705	74187
3654	42715	74172
3655	42725	74158
3656	42736	74145
3657	42746	74131
3658	42756	74115
3659	42765	74100
3660	42775	74086
3661	42785	74071
3662	42794	74055
3663	42804	74039
3664	42813	74023
3665	42824	74011
3666	42835	73998
3667	42846	73985
3668	42858	73973
3669	42869	73961
3670	42878	73945
3671	42888	73929
3672	42898	73915
3673	42908	73901
3674	42920	73890
3675	42930	73875
3676	42940	73860
3677	42950	73847
3678	42960	73831
3679	42970	73816
3680	42979	73801
3681	42993	73792
3682	43003	73778
3683	43013	73764
3684	43023	73749
3685	43033	73735
3686	43043	73720
3687	43055	73709
3688	43067	73698
3689	43077	73684
3690	43088	73670
3691	43097	73654
3692	43108	73641
3693	43119	73629
3694	43130	73616
3695	43149	73617
3696	43163	73608
3697	43176	73599
3698	43316	73806
3699	43356	73843
3700	43415	73912
3701	43444	73929
3702	43468	73939
3703	43489	73942
3704	43519	73961
3705	43545	73974
3706	43565	73976
3707	43585	73979
3708	43600	73972
3709	43611	73958
3710	43621	73945
3711	43632	73931
3712	43641	73915
3713	43667	73928
3714	43683	73923
3715	43698	73917
3716	43712	73909
3717	43727	73903
3718	43740	73892
3719	43751	73879
3720	43764	73870
3721	43779	73864
3722	43792	73853
3723	43803	73840
3724	43817	73832
3725	43832	73826
3726	43846	73819
3727	43860	73811
3728	43873	73800
3729	43884	73788
3730	43897	73779
3731	43915	73776
3732	43928	73766
3733	43943	73760
3734	43957	73753
3735	43969	73742
3736	43983	73733
3737	43999	73728
3738	44013	73721
3739	44029	73716
3740	44043	73707
3741	44058	73701
3742	44071	73692
3743	44085	73683
3744	44098	73673
3745	44108	73660
3746	44120	73648
3747	44131	73635
3748	44142	73622
3749	44154	73610
3750	44165	73596
3751	44176	73584
3752	44199	73590
3753	44215	73587
3754	44231	73581
3755	44244	73571
3756	44259	73565
3757	44276	73561
3758	44295	73563
3759	44310	73555
3760	44324	73548
3761	44337	73538
3762	44349	73527
3763	44359	73512
3764	44372	73502
3765	44386	73494
3766	44399	73484
3767	44410	73471
3768	44423	73461
3769	44438	73455
3770	44451	73444
3771	44463	73434
3772	44474	73420
3773	44486	73408
3774	44498	73397
3775	44510	73385
3776	44521	73372
3777	44534	73363
3778	44544	73349
3779	44555	73335
3780	44568	73325
3781	44583	73318
3782	44597	73310
3783	44609	73299
3784	44620	73286
3785	44636	73280
3786	44648	73270
3787	44660	73259
3788	44674	73250
3789	44686	73239
3790	44700	73230
3791	44712	73220
3792	44726	73212
3793	44750	73218
3794	44777	73232
3795	44807	73249
3796	44832	73260
3797	44854	73265
3798	44876	73270
3799	44889	73260
3800	44909	73260
3801	44922	73251
3802	44935	73242
3803	44948	73232
3804	44961	73221
3805	44971	73207
3806	44983	73195
3807	44996	73186
3808	45008	73174
3809	45020	73163
3810	45033	73153
3811	45047	73144
3812	45060	73134
3813	45071	73120
3814	45083	73110
3815	45098	73103
3816	45110	73091
3817	45125	73085
3818	45136	73072
3819	45149	73061
3820	45161	73050
3821	45173	73038
3822	45182	73022
3823	45199	73018
3824	45211	73007
3825	45221	72992
3826	45233	72981
3827	45245	72970
3828	45259	72960
3829	45270	72948
3830	45282	72936
3831	45295	72927
3832	45308	72917
3833	45321	72907
3834	45335	72899
3835	45348	72888
3836	45360	72877
3837	45372	72865
3838	45384	72854
3839	45398	72845
3840	45411	72835
3841	45424	72825
3842	45436	72813
3843	45446	72800
3844	45459	72789
3845	45472	72780
3846	45486	72771
3847	45497	72758
3848	45510	72747
3849	45525	72741
3850	45541	72736
3851	45553	72724
3852	45563	72710
3853	45575	72698
3854	45588	72689
3855	45600	72677
3856	45613	72666
3857	45627	72658
3858	45638	72645
3859	45650	72633
3860	45661	72620
3861	45672	72607
3862	45687	72600
3863	45699	72589
3864	45713	72580
3865	45726	72570
3866	45738	72559
3867	45750	72547
3868	45762	72536
3869	45773	72523
3870	45786	72512
3871	45797	72500
3872	45807	72484
3873	45821	72476
3874	45832	72463
3875	45842	72448
3876	45855	72438
3877	45866	72426
3878	45876	72411
3879	45888	72400
3880	45902	72391
3881	45914	72378
3882	45924	72364
3883	45935	72352
3884	45946	72339
3885	45957	72325
3886	45970	72314
3887	45981	72302
3888	46012	72320
3889	46040	72333
3890	46062	72337
3891	46085	72343
3892	46103	72341
3893	46117	72333
3894	46130	72322
3895	46141	72309
3896	46152	72296
3897	46165	72286
3898	46176	72272
3899	46186	72259
3900	46199	72248
3901	46210	72235
3902	46220	72220
3903	46232	72209
3904	46243	72196
3905	46254	72182
3906	46265	72170
3907	46279	72161
3908	46297	72158
3909	46324	72170
3910	46344	72171
3911	46356	72160
3912	46369	72150
3913	46381	72138
3914	46392	72125
3915	46403	72112
3916	46414	72098
3917	46426	72087
3918	46436	72073
3919	46450	72064
3920	46461	72051
3921	46471	72036
3922	46481	72021
3923	46495	72012
3924	46507	72001
3925	46519	71989
3926	46528	71974
3927	46540	71962
3928	46551	71948
3929	46561	71934
3930	46573	71922
3931	46584	71908
3932	46596	71897
3933	46606	71882
3934	46616	71868
3935	46627	71855
3936	46640	71844
3937	46650	71830
3938	46660	71815
3939	46670	71801
3940	46680	71785
3941	46691	71773
3942	46702	71759
3943	46712	71744
3944	46722	71730
3945	46732	71715
3946	46742	71700
3947	46752	71686
3948	46764	71674
3949	46776	71662
3950	46796	71663
3951	46812	71657
3952	46840	71671
3953	46876	71696
3954	46896	71696
3955	46906	71682
3956	46918	71669
3957	46928	71655
3958	46938	71641
3959	46949	71627
3960	46959	71613
3961	46970	71599
3962	46980	71586
3963	46991	71572
3964	47002	71559
3965	47012	71545
3966	47022	71530
3967	47033	71516
3968	47043	71502
3969	47054	71488
3970	47064	71474
3971	47074	71460
3972	47086	71448
3973	47098	71436
3974	47109	71422
3975	47120	71409
3976	47132	71397
3977	47142	71383
3978	47152	71369
3979	47162	71354
3980	47172	71340
3981	47183	71326
3982	47193	71311
3983	47203	71296
3984	47214	71283
3985	47223	71268
3986	47234	71254
3987	47245	71241
3988	47256	71228
3989	47267	71215
3990	47280	71204
3991	47291	71191
3992	47300	71175
3993	47311	71162
3994	47322	71149
3995	47332	71134
3996	47343	71121
3997	47353	71107
3998	47364	71094
3999	47375	71081
4000	47386	71067
4001	47397	71055
4002	47410	71044
4003	47421	71031
4004	47431	71016
4005	47441	71002
4006	47450	70986
4007	47462	70974
4008	47476	70966
4009	47486	70951
4010	47497	70937
4011	47508	70925
4012	47519	70911
4013	47529	70896
4014	47538	70882
4015	47548	70866
4016	47558	70852
4017	47568	70837
4018	47579	70824
4019	47591	70813
4020	47602	70799
4021	47612	70784
4022	47623	70771
4023	47634	70758
4024	47643	70743
4025	47654	70729
4026	47664	70716
4027	47678	70706
4028	47690	70695
4029	47700	70680
4030	47712	70668
4031	47723	70656
4032	47734	70642
4033	47745	70629
4034	47758	70620
4035	47769	70607
4036	47779	70592
4037	47792	70581
4038	47804	70569
4039	47814	70556
4040	47826	70544
4041	47838	70532
4042	47850	70520
4043	47861	70507
4044	47874	70497
4045	47887	70487
4046	47898	70474
4047	47908	70460
4048	47921	70449
4049	47932	70437
4050	47943	70424
4051	47957	70414
4052	47968	70402
4053	47979	70388
4054	47991	70376
4055	48003	70365
4056	48014	70352
4057	48024	70338
4058	48036	70327
4059	48048	70314
4060	48058	70300
4061	48070	70288
4062	48081	70276
4063	48091	70261
4064	48103	70249
4065	48115	70237
4066	48125	70223
4067	48136	70209
4068	48149	70199
4069	48161	70188
4070	48171	70174
4071	48184	70164
4072	48195	70151
4073	48205	70137
4074	48219	70127
4075	48230	70114
4076	48239	70099
4077	48252	70088
4078	48264	70076
4079	48275	70063
4080	48286	70051
4081	48298	70040
4082	48310	70027
4083	48320	70013
4084	48331	70000
4085	48344	69989
4086	48354	69974
4087	48365	69962
4088	48376	69950
4089	48386	69935
4090	48398	69923
4091	48409	69910
4092	48419	69895
4093	48430	69883
4094	48442	69871
4095	48452	69857
4096	48467	69849
4097	48479	69838
4098	48490	69825
4099	48501	69811
4100	48514	69801
4101	48528	69792
4102	48538	69778
4103	48550	69766
4104	48564	69757
4105	48577	69748
4106	48591	69739
4107	48603	69727
4108	48616	69717
4109	48627	69704
4110	48638	69691
4111	48648	69677
4112	48660	69665
4113	48672	69653
4114	48683	69640
4115	48694	69628
4116	48706	69616
4117	48717	69602
4118	48728	69590
4119	48743	69582
4120	48757	69573
4121	48770	69563
4122	48780	69549
4123	48792	69538
4124	48803	69525
4125	48813	69510
4126	48825	69498
4127	48836	69486
4128	48846	69471
4129	48858	69459
4130	48869	69447
4131	48879	69431
4132	48890	69419
4133	48902	69407
4134	48912	69393
4135	48925	69382
4136	48937	69370
4137	48947	69356
4138	48958	69344
4139	48974	69337
4140	48986	69326
4141	48997	69313
4142	49009	69302
4143	49022	69292
4144	49034	69280
4145	49044	69266
4146	49057	69256
4147	49071	69246
4148	49083	69235
4149	49094	69221
4150	49106	69210
4151	49117	69197
4152	49128	69184
4153	49140	69173
4154	49152	69162
4155	49164	69150
4156	49174	69135
4157	49187	69125
4158	49198	69111
4159	49208	69097
4160	49219	69085
4161	49231	69072
4162	49241	69058
4163	49253	69047
4164	49264	69033
4165	49274	69019
4166	49285	69007
4167	49295	68992
4168	49304	68976
4169	49316	68964
4170	49326	68950
4171	49337	68937
4172	49348	68924
4173	49358	68910
4174	49369	68897
4175	49382	68886
4176	49392	68872
4177	49403	68859
4178	49416	68849
4179	49429	68838
4180	49439	68824
4181	49451	68813
4182	49462	68800
4183	49473	68787
4184	49486	68776
4185	49496	68762
4186	49506	68748
4187	49518	68736
4188	49530	68724
4189	49541	68712
4190	49552	68698
4191	49563	68687
4192	49575	68674
4193	49585	68660
4194	49595	68646
4195	49606	68632
4196	49619	68622
4197	49631	68611
4198	49643	68599
4199	49653	68585
4200	49664	68571
4201	49676	68560
4202	49686	68546
4203	49696	68531
4204	49707	68519
4205	49719	68507
4206	49731	68495
4207	49743	68485
4208	49754	68471
4209	49764	68457
4210	49776	68446
4211	49786	68431
4212	49797	68418
4213	49810	68407
4214	49821	68395
4215	49832	68382
4216	49847	68374
4217	49858	68362
4218	49873	68353
4219	49910	68377
4220	49926	68370
4221	49940	68362
4222	49952	68350
4223	49961	68335
4224	49973	68323
4225	49984	68310
4226	49995	68297
4227	50007	68286
4228	50019	68273
4229	50028	68258
4230	50041	68248
4231	50053	68236
4232	50063	68222
4233	50074	68209
4234	50084	68195
4235	50094	68180
4236	50107	68169
4237	50118	68156
4238	50129	68143
4239	50140	68131
4240	50152	68119
4241	50162	68105
4242	50174	68094
4243	50184	68079
4244	50194	68064
4245	50206	68053
4246	50218	68041
4247	50228	68027
4248	50238	68013
4249	50248	67999
4250	50259	67986
4251	50272	67975
4252	50282	67962
4253	50293	67948
4254	50303	67934
4255	50315	67923
4256	50326	67909
4257	50336	67895
4258	50347	67883
4259	50358	67870
4260	50368	67855
4261	50379	67842
4262	50389	67827
4263	50400	67814
4264	50409	67800
4265	50419	67785
4266	50431	67773
4267	50441	67759
4268	50454	67750
4269	50465	67736
4270	50476	67724
4271	50486	67708
4272	50498	67697
4273	50509	67684
4274	50518	67669
4275	50530	67657
4276	50539	67642
4277	50549	67627
4278	50560	67615
4279	50570	67600
4280	50580	67586
4281	50590	67572
4282	50600	67558
4283	50611	67545
4284	50622	67532
4285	50633	67519
4286	50645	67507
4287	50661	67500
4288	50676	67493
4289	50691	67485
4290	50712	67486
4291	50728	67479
4292	50739	67467
4293	50749	67453
4294	50765	67446
4295	50776	67434
4296	50788	67422
4297	50798	67408
4298	50809	67394
4299	50819	67381
4300	50829	67367
4301	50841	67354
4302	50852	67342
4303	50862	67328
4304	50873	67315
4305	50887	67305
4306	50896	67291
4307	50908	67278
4308	50917	67263
4309	50927	67249
4310	50938	67235
4311	50948	67222
4312	50960	67210
4313	50969	67195
4314	50979	67180
4315	50990	67167
4316	51000	67153
4317	51010	67139
4318	51020	67125
4319	51031	67112
4320	51041	67098
4321	51054	67088
4322	51064	67073
4323	51073	67058
4324	51087	67049
4325	51098	67036
4326	51109	67023
4327	51120	67011
4328	51131	66997
4329	51141	66983
4330	51152	66971
4331	51162	66956
4332	51172	66942
4333	51183	66929
4334	51194	66917
4335	51205	66904
4336	51218	66893
4337	51228	66879
4338	51238	66865
4339	51249	66852
4340	51260	66838
4341	51270	66825
4342	51281	66811
4343	51308	66820
4344	51335	66828
4345	51354	66825
4346	51367	66815
4347	51380	66804
4348	51392	66794
4349	51402	66779
4350	51414	66767
4351	51424	66754
4352	51435	66741
4353	51447	66729
4354	51458	66716
4355	51469	66703
4356	51480	66691
4357	51493	66679
4358	51503	66666
4359	51513	66651
4360	51524	66639
4361	51536	66628
4362	51547	66614
4363	51559	66603
4364	51570	66590
4365	51580	66576
4366	51591	66562
4367	51601	66549
4368	51612	66535
4369	51627	66528
4370	51645	66524
4371	51660	66516
4372	51676	66509
4373	51689	66499
4374	51702	66489
4375	51713	66476
4376	51726	66466
4377	51741	66458
4378	51754	66448
4379	51767	66438
4380	51781	66428
4381	51791	66414
4382	51807	66408
4383	51820	66398
4384	51833	66387
4385	51844	66375
4386	51860	66368
4387	51876	66361
4388	51888	66350
4389	51904	66344
4390	51917	66333
4391	51928	66320
4392	51941	66311
4393	51955	66301
4394	51971	66294
4395	51988	66289
4396	52008	66287
4397	52018	66274
4398	52031	66264
4399	52043	66252
4400	52054	66238
4401	52069	66231
4402	52082	66221
4403	52095	66211
4404	52106	66198
4405	52118	66186
4406	52130	66175
4407	52142	66163
4408	52152	66149
4409	52165	66138
4410	52176	66125
4411	52185	66110
4412	52199	66100
4413	52210	66088
4414	52219	66072
4415	52235	66066
4416	52247	66055
4417	52263	66048
4418	52277	66038
4419	52287	66025
4420	52300	66014
4421	52312	66003
4422	52322	65989
4423	52335	65978
4424	52346	65966
4425	52358	65953
4426	52369	65941
4427	52383	65931
4428	52395	65920
4429	52408	65909
4430	52418	65896
4431	52430	65884
4432	52444	65875
4433	52457	65865
4434	52468	65851
4435	52481	65841
4436	52492	65829
4437	52505	65818
4438	52517	65806
4439	52529	65795
4440	52545	65788
4441	52558	65778
4442	52568	65764
4443	52578	65750
4444	52594	65742
4445	52607	65733
4446	52618	65720
4447	52633	65712
4448	52644	65699
4449	52658	65690
4450	52669	65677
4451	52680	65664
4452	52695	65655
4453	52706	65643
4454	52718	65631
4455	52729	65618
4456	52741	65607
4457	52754	65597
4458	52765	65584
4459	52776	65570
4460	52789	65560
4461	52801	65549
4462	52812	65536
4463	52826	65526
4464	52839	65516
4465	52850	65504
4466	52862	65491
4467	52872	65477
4468	52884	65465
4469	52894	65452
4470	52905	65439
4471	52916	65426
4472	52927	65413
4473	52938	65401
4474	52952	65391
4475	52964	65380
4476	52975	65367
4477	52987	65355
4478	52998	65342
4479	53008	65329
4480	53021	65317
4481	53032	65305
4482	53045	65294
4483	53055	65281
4484	53066	65268
4485	53079	65257
4486	53091	65246
4487	53105	65236
4488	53119	65227
4489	53131	65216
4490	53141	65202
4491	53155	65192
4492	53165	65178
4493	53178	65167
4494	53188	65154
4495	53202	65145
4496	53218	65137
4497	53229	65125
4498	53244	65117
4499	53256	65105
4500	53266	65091
4501	53281	65083
4502	53293	65071
4503	53302	65057
4504	53317	65049
4505	53329	65037
4506	53343	65027
4507	53354	65014
4508	53366	65003
4509	53378	64991
4510	53389	64979
4511	53401	64967
4512	53411	64953
4513	53422	64939
4514	53433	64926
4515	53443	64913
4516	53478	64929
4517	53503	64934
4518	53516	64923
4519	53531	64915
4520	53543	64903
4521	53555	64892
4522	53565	64877
4523	53580	64869
4524	53594	64860
4525	53605	64848
4526	53615	64833
4527	53629	64824
4528	53643	64815
4529	53658	64806
4530	53669	64793
4531	53679	64780
4532	53693	64771
4533	53705	64759
4534	53715	64745
4535	53729	64735
4536	53742	64725
4537	53754	64713
4538	53764	64700
4539	53776	64688
4540	53792	64681
4541	53806	64671
4542	53820	64662
4543	53832	64651
4544	53842	64637
4545	53857	64628
4546	53870	64618
4547	53880	64604
4548	53897	64598
4549	53908	64585
4550	53922	64577
4551	53934	64565
4552	53943	64549
4553	53957	64539
4554	53969	64528
4555	53980	64516
4556	53991	64503
4557	54004	64492
4558	54018	64483
4559	54033	64474
4560	54043	64460
4561	54055	64449
4562	54068	64438
4563	54080	64426
4564	54091	64414
4565	54104	64403
4566	54118	64394
4567	54130	64382
4568	54141	64369
4569	54155	64360
4570	54167	64349
4571	54179	64336
4572	54191	64325
4573	54207	64318
4574	54222	64310
4575	54235	64300
4576	54249	64290
4577	54262	64280
4578	54274	64268
4579	54290	64261
4580	54304	64252
4581	54320	64245
4582	54333	64235
4583	54347	64225
4584	54357	64212
4585	54367	64197
4586	54380	64187
4587	54391	64174
4588	54402	64160
4589	54416	64151
4590	54428	64140
4591	54438	64126
4592	54452	64116
4593	54464	64105
4594	54480	64098
4595	54493	64087
4596	54504	64074
4597	54517	64063
4598	54530	64053
4599	54543	64042
4600	54553	64029
4601	54565	64017
4602	54578	64007
4603	54589	63993
4604	54599	63979
4605	54614	63971
4606	54626	63960
4607	54640	63950
4608	54669	63959
4609	54686	63952
4610	54727	63975
4611	54752	63978
4612	54764	63967
4613	54785	63965
4614	54806	63964
4615	54818	63952
4616	54840	63952
4617	54851	63940
4618	54867	63932
4619	54882	63925
4620	54897	63916
4621	54912	63907
4622	54926	63898
4623	54939	63887
4624	54951	63876
4625	54962	63863
4626	54977	63854
4627	55007	63864
4628	55022	63856
4629	55038	63848
4630	55053	63840
4631	55065	63829
4632	55075	63814
4633	55086	63802
4634	55097	63789
4635	55108	63776
4636	55118	63762
4637	55128	63747
4638	55138	63733
4639	55150	63721
4640	55161	63709
4641	55172	63696
4642	55183	63683
4643	55194	63669
4644	55204	63655
4645	55215	63643
4646	55226	63630
4647	55236	63616
4648	55248	63604
4649	55275	63610
4650	55301	63614
4651	55326	63617
4652	55352	63622
4653	55372	63619
4654	55388	63612
4655	55406	63607
4656	55438	63618
4657	55455	63612
4658	55469	63603
4659	55482	63592
4660	55494	63580
4661	55505	63567
4662	55516	63554
4663	55525	63539
4664	55536	63526
4665	55548	63514
4666	55560	63502
4667	55570	63488
4668	55581	63475
4669	55590	63460
4670	55601	63447
4671	55611	63433
4672	55622	63420
4673	55632	63406
4674	55642	63392
4675	55652	63378
4676	55663	63365
4677	55672	63350
4678	55684	63338
4679	55694	63324
4680	55706	63313
4681	55718	63300
4682	55730	63288
4683	55739	63274
4684	55750	63260
4685	55762	63248
4686	55772	63235
4687	55783	63222
4688	55795	63210
4689	55804	63195
4690	55815	63182
4691	55828	63171
4692	55840	63159
4693	55853	63148
4694	55881	63155
4695	55902	63154
4696	55915	63143
4697	55934	63138
4698	55949	63130
4699	55965	63123
4700	55980	63114
4701	55997	63109
4702	56013	63100
4703	56028	63093
4704	56042	63083
4705	56055	63073
4706	56067	63061
4707	56084	63055
4708	56102	63049
4709	56114	63037
4710	56130	63031
4711	56150	63028
4712	56168	63023
4713	56193	63025
4714	56213	63022
4715	56234	63021
4716	56250	63013
4717	56267	63007
4718	56285	63002
4719	56304	62998
4720	56317	62987
4721	56332	62978
4722	56344	62967
4723	56360	62959
4724	56379	62955
4725	56397	62950
4726	56412	62941
4727	56425	62930
4728	56440	62922
4729	56452	62910
4730	56462	62896
4731	56475	62885
4732	56486	62873
4733	56496	62859
4734	56509	62848
4735	56523	62837
4736	56532	62822
4737	56544	62811
4738	56556	62798
4739	56572	62791
4740	56582	62777
4741	56593	62764
4742	56604	62752
4743	56614	62738
4744	56625	62725
4745	56636	62711
4746	56645	62697
4747	56657	62684
4748	56667	62671
4749	56679	62658
4750	56689	62645
4751	56700	62632
4752	56710	62617
4753	56721	62604
4754	56733	62593
4755	56745	62581
4756	56760	62572
4757	56773	62561
4758	56789	62554
4759	56804	62545
4760	56817	62534
4761	56829	62522
4762	56842	62512
4763	56855	62501
4764	56873	62496
4765	56893	62493
4766	56913	62489
4767	56932	62485
4768	56950	62480
4769	56971	62478
4770	56989	62473
4771	57006	62467
4772	57023	62461
4773	57038	62451
4774	57056	62446
4775	57076	62443
4776	57090	62433
4777	57108	62428
4778	57128	62424
4779	57144	62417
