iter	MAE
3219	2.098905002
3220	2.098797041
3221	2.098599948
3222	2.098471666
3223	2.098385444
3224	2.098265339
3225	2.098102995
3226	2.097988963
3227	2.097838612
3228	2.097616908
3229	2.097419389
3230	2.097250055
3231	2.097197297
3232	2.097084571
3233	2.096855572
3234	2.09669532
3235	2.096635231
3236	2.096597924
3237	2.096416152
3238	2.096330424
3239	2.096120435
3240	2.096072035
3241	2.096009966
3242	2.095988248
3243	2.095912899
3244	2.095833098
3245	2.09577359
3246	2.095631652
3247	2.095617474
3248	2.095576453
3249	2.095444962
3250	2.09535708
3251	2.095326314
3252	2.095263025
3253	2.095222363
3254	2.095163667
3255	2.095020167
3256	2.094975579
3257	2.094846747
3258	2.09473906
3259	2.094535453
3260	2.094456713
3261	2.094392354
3262	2.094181571
3263	2.093921696
3264	2.093727561
3265	2.093447973
3266	2.09336659
3267	2.093337265
3268	2.093274179
3269	2.092937882
3270	2.092888975
3271	2.09274231
3272	2.092586725
3273	2.092520721
3274	2.092356655
3275	2.092240312
3276	2.091996508
3277	2.091910056
3278	2.091637752
3279	2.091600027
3280	2.091549373
3281	2.091402184
3282	2.091334849
3283	2.091078737
3284	2.090878415
3285	2.090820224
3286	2.09057454
3287	2.090374476
3288	2.090099864
3289	2.089901358
3290	2.089856517
3291	2.089778401
3292	2.089745768
3293	2.089617418
3294	2.089533248
3295	2.089383798
3296	2.089136476
3297	2.088954246
3298	2.088795306
3299	2.088618354
3300	2.08856107
3301	2.088427547
3302	2.088388748
3303	2.08815183
3304	2.087883122
3305	2.087750973
3306	2.087716928
3307	2.087664831
3308	2.087560093
3309	2.087421278
3310	2.087387321
3311	2.087334312
3312	2.08728783
3313	2.087012915
3314	2.086981218
3315	2.086880629
3316	2.086688017
3317	2.08666185
3318	2.086628649
3319	2.086249837
3320	2.086213535
3321	2.086135272
3322	2.085820612
3323	2.085770661
3324	2.085707216
3325	2.085468269
3326	2.085291448
3327	2.085203453
3328	2.08516431
3329	2.085023687
3330	2.084886099
3331	2.084691529
3332	2.084459799
3333	2.084370385
3334	2.084341624
3335	2.084284411
3336	2.084107052
3337	2.084057817
3338	2.083995596
3339	2.083732604
3340	2.083698649
3341	2.08366017
3342	2.083609164
3343	2.083483585
3344	2.083435924
3345	2.083338802
3346	2.08316172
3347	2.082786724
3348	2.082530808
3349	2.082500094
3350	2.082460965
3351	2.082421949
3352	2.08237585
3353	2.082143883
3354	2.082062131
3355	2.08180908
3356	2.081531713
3357	2.081496877
3358	2.08119774
3359	2.081082789
3360	2.081006733
3361	2.080753121
3362	2.080695541
3363	2.080431517
3364	2.080183673
3365	2.080150884
3366	2.080024915
3367	2.07993579
3368	2.079802487
3369	2.079397028
3370	2.079359227
3371	2.078995815
3372	2.078760465
3373	2.078696434
3374	2.078663024
3375	2.078558328
3376	2.078347091
3377	2.078319748
3378	2.078215028
3379	2.077987938
3380	2.077927287
3381	2.077862991
3382	2.077634061
3383	2.077415358
3384	2.077378789
3385	2.077277685
3386	2.077234964
3387	2.076975188
3388	2.076744631
3389	2.076695992
3390	2.076511073
3391	2.076398432
3392	2.076344243
3393	2.076190024
3394	2.076149799
3395	2.0759584
3396	2.075717742
3397	2.075594279
3398	2.07556994
3399	2.075245192
3400	2.075016898
3401	2.074975219
3402	2.074748152
3403	2.074487059
3404	2.074450196
3405	2.074404826
3406	2.074241893
3407	2.074195338
3408	2.074032264
3409	2.073667697
3410	2.073503555
3411	2.073218309
3412	2.073005253
3413	2.072849704
3414	2.072730115
3415	2.072706632
3416	2.072529987
3417	2.072478708
3418	2.072392982
3419	2.072348678
3420	2.072117268
3421	2.071970665
3422	2.071905038
3423	2.071681849
3424	2.071413505
3425	2.071221152
3426	2.071187303
3427	2.071055749
3428	2.070999451
3429	2.070864462
3430	2.070742122
3431	2.070488716
3432	2.070290394
3433	2.069880362
3434	2.069840584
3435	2.069640642
3436	2.06959903
3437	2.069453081
3438	2.069420179
3439	2.069229773
3440	2.069027759
3441	2.068907249
3442	2.06857818
3443	2.068512938
3444	2.068484895
3445	2.068454413
3446	2.068417116
3447	2.068394393
3448	2.068371415
3449	2.068249961
3450	2.068200908
3451	2.067894332
3452	2.067742918
3453	2.067530842
3454	2.067505707
3455	2.067436239
3456	2.067337494
3457	2.067301773
3458	2.067080549
3459	2.066994214
3460	2.06679252
3461	2.066663288
3462	2.066573928
3463	2.066252728
3464	2.066228026
3465	2.065840824
3466	2.065806884
3467	2.065664018
3468	2.065434173
3469	2.06536844
3470	2.065337025
3471	2.065160921
3472	2.065109655
3473	2.065012061
3474	2.064970926
3475	2.064775725
3476	2.064684983
3477	2.064641086
3478	2.0646022
3479	2.064493371
3480	2.06429988
3481	2.064268863
3482	2.064094127
3483	2.064053556
3484	2.064002847
3485	2.063740034
3486	2.063720295
3487	2.063575248
3488	2.063351798
3489	2.063254126
3490	2.063107545
3491	2.062773225
3492	2.062688486
3493	2.062462068
3494	2.062414413
3495	2.062304875
3496	2.062239107
3497	2.062196974
3498	2.061951302
3499	2.061901885
3500	2.061691208
3501	2.06162426
3502	2.061566406
3503	2.061470409
3504	2.061164211
3505	2.061050686
3506	2.060965662
3507	2.060932086
3508	2.060901301
3509	2.060781785
3510	2.060670691
3511	2.060485808
3512	2.06044498
3513	2.06040919
3514	2.060332507
3515	2.060135913
3516	2.059892767
3517	2.059726024
3518	2.059693691
3519	2.059627247
3520	2.059553061
3521	2.059207214
3522	2.059117811
3523	2.059086244
3524	2.058979934
3525	2.058710414
3526	2.058515026
3527	2.058298804
3528	2.058171633
3529	2.058115209
3530	2.058083117
3531	2.057863766
3532	2.057679677
3533	2.057462952
3534	2.057415103
3535	2.057304764
3536	2.05718209
3537	2.056933652
3538	2.056913204
3539	2.056841884
3540	2.056659773
3541	2.056556042
3542	2.056471047
3543	2.056259904
3544	2.056106453
3545	2.055922466
3546	2.05581715
3547	2.05571623
3548	2.055661132
3549	2.055569391
3550	2.055537397
3551	2.055433181
3552	2.055277364
3553	2.055197722
3554	2.055057896
3555	2.054998466
3556	2.05483145
3557	2.054776341
3558	2.054740163
3559	2.054712742
3560	2.054496681
3561	2.054249105
3562	2.054201249
3563	2.054104481
3564	2.05389825
3565	2.053715649
3566	2.053581425
3567	2.053483033
3568	2.053429218
3569	2.053407168
3570	2.053151778
3571	2.053072345
3572	2.053024188
3573	2.052976832
3574	2.052944818
3575	2.052903375
3576	2.05287059
3577	2.052767946
3578	2.052555863
3579	2.05237431
3580	2.052328588
3581	2.052178556
3582	2.051880085
3583	2.051741685
3584	2.051694998
3585	2.051622447
3586	2.051552498
3587	2.051466739
3588	2.051348315
3589	2.05114839
3590	2.051103875
3591	2.050906691
3592	2.050795232
3593	2.05077086
3594	2.050572123
3595	2.050431287
3596	2.050202949
3597	2.050102831
3598	2.050031161
3599	2.049872299
3600	2.049730247
3601	2.04954388
3602	2.049495359
3603	2.049256873
3604	2.049211809
3605	2.049164721
3606	2.049123755
3607	2.04904537
3608	2.048976892
3609	2.048798014
3610	2.048593131
3611	2.048496223
3612	2.048362596
3613	2.048264735
3614	2.048141682
3615	2.048033826
3616	2.047961541
3617	2.047769258
3618	2.047621118
3619	2.047543804
3620	2.0474339
3621	2.047402103
3622	2.047317002
3623	2.047276802
3624	2.047057097
3625	2.047027992
3626	2.0468539
3627	2.046648962
3628	2.046551533
3629	2.046521662
3630	2.046464717
3631	2.046331577
3632	2.04631198
3633	2.046179061
3634	2.046134081
3635	2.045884624
3636	2.045813745
3637	2.045666673
3638	2.045571866
3639	2.045503567
3640	2.045435228
3641	2.045232416
3642	2.045155377
3643	2.045120301
3644	2.045091416
3645	2.044974262
3646	2.044954921
3647	2.044692917
3648	2.044655698
3649	2.044616674
3650	2.044437622
3651	2.04423375
3652	2.043814573
3653	2.043610309
3654	2.04339352
3655	2.043146068
3656	2.043055278
3657	2.043016869
3658	2.042957113
3659	2.042917452
3660	2.042717275
3661	2.042480573
3662	2.042414782
3663	2.042372089
3664	2.042265143
3665	2.042127586
3666	2.041922066
3667	2.041890017
3668	2.041802277
3669	2.041765673
3670	2.041705967
3671	2.04163862
3672	2.041335509
3673	2.041273592
3674	2.041220661
3675	2.041194633
3676	2.041030203
3677	2.04095097
3678	2.040888137
3679	2.04071516
3680	2.04065084
3681	2.04056565
3682	2.040528869
3683	2.040372414
3684	2.040301233
3685	2.04009847
3686	2.04004606
3687	2.039648475
3688	2.039429826
3689	2.039389686
3690	2.039346437
3691	2.039323574
3692	2.039235527
3693	2.039194509
3694	2.039152087
3695	2.039036811
3696	2.038966325
3697	2.038878461
3698	2.038849597
3699	2.038676267
3700	2.038637927
3701	2.038533118
3702	2.038458206
3703	2.038302305
3704	2.038238382
3705	2.038200701
3706	2.038021044
3707	2.037769931
3708	2.03760883
3709	2.037549034
3710	2.037435481
3711	2.037300249
3712	2.037273468
3713	2.037055476
3714	2.036922764
3715	2.036858952
3716	2.036837765
3717	2.036759223
3718	2.036632222
3719	2.036563461
3720	2.036479646
3721	2.036292172
3722	2.036249191
3723	2.036188936
3724	2.036092698
3725	2.036001058
3726	2.035834489
3727	2.035777024
3728	2.035681943
3729	2.03554807
3730	2.035451332
3731	2.035294312
3732	2.035228126
3733	2.035103173
3734	2.035016299
3735	2.034965419
3736	2.034882231
3737	2.034517967
3738	2.034356608
3739	2.034198758
3740	2.034162981
3741	2.034070867
3742	2.033986427
3743	2.033943608
3744	2.033817864
3745	2.033777153
3746	2.033539581
3747	2.033429327
3748	2.033341195
3749	2.033196087
3750	2.033121792
3751	2.03292307
3752	2.032841636
3753	2.032803644
3754	2.032763368
3755	2.032655606
3756	2.032342935
3757	2.031984496
3758	2.031866135
3759	2.031816173
3760	2.031526705
3761	2.031497959
3762	2.031401923
3763	2.031210775
3764	2.03118566
3765	2.03111377
3766	2.030965141
3767	2.030922715
3768	2.030865866
3769	2.030600661
3770	2.030558703
3771	2.03052346
3772	2.030394991
3773	2.030361395
3774	2.030338387
3775	2.030210089
3776	2.030146975
3777	2.030102767
3778	2.030040952
3779	2.029829981
3780	2.029663619
3781	2.029422288
3782	2.029363481
3783	2.029203611
3784	2.029046047
3785	2.02884407
3786	2.028653222
3787	2.028477619
3788	2.028430021
3789	2.028196011
3790	2.028073024
3791	2.028022134
3792	2.02788848
3793	2.02785221
3794	2.027831706
3795	2.027806311
3796	2.027697466
3797	2.027628164
3798	2.027400255
3799	2.027118609
3800	2.026886057
3801	2.02677456
3802	2.026536991
3803	2.026453754
3804	2.026406248
3805	2.026338434
3806	2.02623342
3807	2.026064831
3808	2.026021264
3809	2.02596373
3810	2.02592286
3811	2.025886277
3812	2.025828248
3813	2.025786071
3814	2.025699364
3815	2.025546015
3816	2.025432118
3817	2.025304906
3818	2.025150718
3819	2.025081062
3820	2.025023021
3821	2.024964482
3822	2.024911774
3823	2.024748676
3824	2.024725858
3825	2.024678969
3826	2.024605194
3827	2.024583693
3828	2.024548192
3829	2.024463664
3830	2.024317848
3831	2.024251544
3832	2.024206465
3833	2.024083829
3834	2.02400201
3835	2.023859071
3836	2.023800084
3837	2.023621867
3838	2.023238609
3839	2.023059174
3840	2.023012132
3841	2.022923417
3842	2.022748978
3843	2.022593287
3844	2.022537199
3845	2.022236446
3846	2.021893916
3847	2.021814622
3848	2.021697098
3849	2.021302987
3850	2.021223242
3851	2.021049021
3852	2.020817279
3853	2.020671077
3854	2.020509765
3855	2.020362439
3856	2.020271007
3857	2.020204723
3858	2.020173266
3859	2.020146274
3860	2.020069281
3861	2.020030125
3862	2.01995293
3863	2.019929612
3864	2.019886225
3865	2.019836243
3866	2.019714783
3867	2.019491347
3868	2.019408061
3869	2.019219839
3870	2.019181397
3871	2.018928412
3872	2.018817144
3873	2.018735607
3874	2.018545368
3875	2.018473139
3876	2.018286678
3877	2.018217245
3878	2.018055695
3879	2.017986071
3880	2.017916755
3881	2.017873307
3882	2.01784739
3883	2.017815909
3884	2.017755165
3885	2.017371143
3886	2.0173173
3887	2.017285971
3888	2.017204343
3889	2.016917794
3890	2.016868639
3891	2.016781165
3892	2.016612564
3893	2.016557564
3894	2.016327792
3895	2.016241497
3896	2.016199265
3897	2.015932671
3898	2.015863881
3899	2.015754508
3900	2.015665662
3901	2.0156278
3902	2.015506536
3903	2.015464505
3904	2.015372328
3905	2.015187515
3906	2.015140161
3907	2.015012777
3908	2.014753687
3909	2.014589488
3910	2.014422453
3911	2.014404889
3912	2.014317474
3913	2.014246429
3914	2.01413795
3915	2.0140812
3916	2.014034796
3917	2.013860042
3918	2.01375559
3919	2.013697205
3920	2.013526864
3921	2.013486754
3922	2.013386158
3923	2.013176693
3924	2.013053865
3925	2.013040906
3926	2.012988295
3927	2.012771904
3928	2.012711559
3929	2.01255711
3930	2.012184283
3931	2.012124005
3932	2.011855348
3933	2.011749066
3934	2.011673488
3935	2.011378379
3936	2.011148777
3937	2.01110023
3938	2.01107536
3939	2.011048158
3940	2.010996128
3941	2.010882091
3942	2.010644536
3943	2.010571722
3944	2.010527611
3945	2.010403747
3946	2.01035451
3947	2.010316362
3948	2.010286703
3949	2.010241439
3950	2.010142013
3951	2.009985107
3952	2.009959133
3953	2.009935041
3954	2.00988701
3955	2.009851579
3956	2.009754706
3957	2.00968127
3958	2.00961681
3959	2.009479551
3960	2.009456372
3961	2.009406678
3962	2.009354058
3963	2.009138078
3964	2.00906013
3965	2.009019753
3966	2.008954286
3967	2.008896659
3968	2.008714132
3969	2.008489478
3970	2.008420988
3971	2.007924171
3972	2.007774841
3973	2.007525856
3974	2.007371419
3975	2.007306835
3976	2.006974299
3977	2.006706036
3978	2.006476554
3979	2.006463529
3980	2.006398727
3981	2.006362919
3982	2.00626324
3983	2.006209747
3984	2.006111724
3985	2.005996119
3986	2.005964715
3987	2.005689727
3988	2.005653983
3989	2.005635252
3990	2.005511409
3991	2.005437632
3992	2.005418279
3993	2.005331417
3994	2.004952753
3995	2.004903953
3996	2.004851754
3997	2.004547349
3998	2.004192263
3999	2.004117534
4000	2.003970566
4001	2.003792672
4002	2.003524194
4003	2.003446608
4004	2.003353066
4005	2.003113019
4006	2.003069292
4007	2.003010965
4008	2.002835629
4009	2.00278587
4010	2.002643109
4011	2.002592628
4012	2.002520799
4013	2.002481013
4014	2.002458498
4015	2.00230339
4016	2.002281863
4017	2.002258214
4018	2.002227617
4019	2.002126249
4020	2.002084461
4021	2.00197892
4022	2.001754614
4023	2.001723764
4024	2.001679644
4025	2.001569367
4026	2.001352085
4027	2.001248656
4028	2.001139026
4029	2.001110634
4030	2.000961717
4031	2.000730271
4032	2.000564819
4033	2.00049212
4034	2.000456551
4035	2.000427151
4036	2.000413533
4037	2.000350504
4038	2.000145074
4039	2.000099274
4040	1.999954981
4041	1.999905571
4042	1.999859053
4043	1.999644221
4044	1.999461992
4045	1.999393544
4046	1.999378542
4047	1.999207172
4048	1.999141384
4049	1.999025316
4050	1.998858982
4051	1.998819145
4052	1.998776239
4053	1.998705805
4054	1.998595243
4055	1.998480695
4056	1.998186652
4057	1.997983436
4058	1.997819371
4059	1.99779529
4060	1.997579355
4061	1.997503286
4062	1.997452465
4063	1.997318951
4064	1.997268923
4065	1.997194877
4066	1.997115664
4067	1.997068657
4068	1.996898669
4069	1.996815879
4070	1.996781063
4071	1.99662285
4072	1.996438043
4073	1.996372438
4074	1.996140413
4075	1.996085123
4076	1.995966531
4077	1.99591564
4078	1.995872427
4079	1.995826289
4080	1.995715491
4081	1.995674496
4082	1.995605433
4083	1.995509939
4084	1.995465205
4085	1.995385108
4086	1.995320282
4087	1.995280094
4088	1.995224998
4089	1.995200397
4090	1.995124678
4091	1.995075238
4092	1.995031401
4093	1.994904084
4094	1.994656556
4095	1.994601046
4096	1.994381265
4097	1.994364551
4098	1.994219431
4099	1.994174656
4100	1.994141988
4101	1.994103241
4102	1.994075812
4103	1.993937144
4104	1.993817299
4105	1.993741806
4106	1.993638761
4107	1.993600247
4108	1.993538423
4109	1.993518965
4110	1.993475066
4111	1.993436387
4112	1.99339618
4113	1.993333911
4114	1.993120992
4115	1.993092986
4116	1.992996062
4117	1.992893027
4118	1.992841525
4119	1.992658537
4120	1.992639321
4121	1.992322176
4122	1.99228076
4123	1.992088121
4124	1.992030914
4125	1.991928364
4126	1.991914227
4127	1.991817064
4128	1.991781063
4129	1.991648706
4130	1.991604631
4131	1.991569635
4132	1.991505008
4133	1.991427979
4134	1.991157014
4135	1.991077758
4136	1.991046165
4137	1.990993508
4138	1.990894093
4139	1.990745166
4140	1.990721573
4141	1.990690002
4142	1.990566057
4143	1.990525908
4144	1.99037294
4145	1.99030784
4146	1.990260613
4147	1.990080608
4148	1.990013999
4149	1.989884819
4150	1.989864316
4151	1.989783317
4152	1.989369152
4153	1.989306962
4154	1.989131837
4155	1.989011624
4156	1.988995758
4157	1.988780802
4158	1.98875427
4159	1.98860122
4160	1.988470828
4161	1.988431599
4162	1.988396295
4163	1.988339415
4164	1.988305322
4165	1.988254513
4166	1.988178957
4167	1.988029709
4168	1.988019555
4169	1.987978343
4170	1.98791745
4171	1.987808929
4172	1.987767256
4173	1.987750012
4174	1.987646872
4175	1.987591552
4176	1.987490127
4177	1.987237027
4178	1.98712493
4179	1.987102009
4180	1.987084672
4181	1.98698965
4182	1.986952963
4183	1.986679343
4184	1.986594363
4185	1.98636412
4186	1.986203418
4187	1.986172667
4188	1.986094437
4189	1.985927904
4190	1.985777421
4191	1.985745485
4192	1.985627556
4193	1.985603987
4194	1.98550643
4195	1.985481756
4196	1.985076225
4197	1.984910411
4198	1.984892655
4199	1.984845779
4200	1.984827478
4201	1.984768287
4202	1.984738205
4203	1.984464286
4204	1.984341272
4205	1.984229802
4206	1.984103253
4207	1.984088502
4208	1.984023354
4209	1.983984591
4210	1.983778887
4211	1.983758642
4212	1.983694649
4213	1.983629297
4214	1.983578879
4215	1.983442159
4216	1.983359665
4217	1.983278921
4218	1.983201552
4219	1.982978518
4220	1.982891121
4221	1.982676777
4222	1.982397652
4223	1.982324933
4224	1.982294298
4225	1.982231402
4226	1.982167382
4227	1.982071093
4228	1.981945769
4229	1.981927498
4230	1.981858791
4231	1.98172945
4232	1.981566263
4233	1.981533452
4234	1.981446883
4235	1.981396685
4236	1.981233645
4237	1.981111834
4238	1.980910222
4239	1.980842251
4240	1.98061862
4241	1.980581144
4242	1.980438143
4243	1.98038221
4244	1.980368855
4245	1.980307723
4246	1.980246139
4247	1.980204052
4248	1.980106508
4249	1.980051363
4250	1.979994651
4251	1.979974989
4252	1.979922405
4253	1.979781915
4254	1.979375332
4255	1.979297243
4256	1.979182797
4257	1.979093455
4258	1.978948672
4259	1.978892706
4260	1.97886199
4261	1.978735367
4262	1.978680382
4263	1.978507868
4264	1.978494008
4265	1.978458818
4266	1.978295835
4267	1.978249543
4268	1.97812972
4269	1.978025614
4270	1.977769123
4271	1.977709197
4272	1.977651187
4273	1.977609928
4274	1.977576308
4275	1.977181083
4276	1.9771211
4277	1.97707454
4278	1.977010414
4279	1.976970959
4280	1.976852122
4281	1.976808455
4282	1.976693954
4283	1.976523445
4284	1.976379068
4285	1.976327961
4286	1.97622054
4287	1.976061186
4288	1.976045534
4289	1.976028692
4290	1.975638652
4291	1.975583445
4292	1.975498753
4293	1.975477706
4294	1.975260583
4295	1.975121769
4296	1.974988584
4297	1.974865176
4298	1.974815192
4299	1.974766698
4300	1.974746392
4301	1.974642498
4302	1.974417356
4303	1.974247687
4304	1.974094059
4305	1.974048275
4306	1.974007411
4307	1.973676504
4308	1.973648857
4309	1.973590949
4310	1.973577321
4311	1.973478499
4312	1.973408839
4313	1.973376248
4314	1.973321512
4315	1.973152123
4316	1.972946853
4317	1.972792705
4318	1.972745766
4319	1.972659015
4320	1.972626874
4321	1.972450891
4322	1.972435342
4323	1.972422401
4324	1.972088705
4325	1.971856708
4326	1.971589858
4327	1.971389225
4328	1.971324502
4329	1.971293299
4330	1.971240823
4331	1.971088544
4332	1.970998042
4333	1.970955737
4334	1.970799625
4335	1.970636455
4336	1.970605596
4337	1.970488381
4338	1.970441347
4339	1.970429196
4340	1.970386445
4341	1.970348605
4342	1.970333599
4343	1.970133084
4344	1.970082759
4345	1.970003566
4346	1.969885509
4347	1.969695479
4348	1.969638769
4349	1.969595377
4350	1.969462331
4351	1.96945019
4352	1.969423685
4353	1.969291574
4354	1.969095446
4355	1.969017571
4356	1.968865177
4357	1.968746403
4358	1.968713953
4359	1.968636373
4360	1.968573147
4361	1.968516677
4362	1.968298196
4363	1.968063808
4364	1.967802979
4365	1.967791953
4366	1.967655859
4367	1.967602395
4368	1.96744262
4369	1.967402768
4370	1.967197693
4371	1.967126324
4372	1.967049996
4373	1.966827449
4374	1.966798086
4375	1.966761814
4376	1.966664212
4377	1.96657518
4378	1.966531268
4379	1.96648537
4380	1.966339108
4381	1.966307615
4382	1.966251053
4383	1.96601017
4384	1.965947146
4385	1.965924063
4386	1.965801468
4387	1.965724658
4388	1.96559517
4389	1.965299359
4390	1.965270659
4391	1.965225465
4392	1.965152747
4393	1.965008179
4394	1.964955078
4395	1.964625096
4396	1.964428084
4397	1.964412247
4398	1.964382798
4399	1.964333867
4400	1.96410149
4401	1.963905416
4402	1.963533222
4403	1.963360463
4404	1.963213212
4405	1.963057117
4406	1.962996042
4407	1.962835475
4408	1.962808808
4409	1.962794482
4410	1.962586916
4411	1.962370555
4412	1.962357333
4413	1.962270748
4414	1.962254441
4415	1.962240124
4416	1.962074746
4417	1.961959865
4418	1.961921234
4419	1.961785401
4420	1.961747201
4421	1.961677231
4422	1.961658944
4423	1.961546464
4424	1.961525493
4425	1.961492516
4426	1.961442552
4427	1.961283632
4428	1.961256881
4429	1.961215603
4430	1.961080859
4431	1.96094934
4432	1.960908571
4433	1.960744924
4434	1.960696134
4435	1.960551941
4436	1.960538619
4437	1.960483346
4438	1.960461398
4439	1.960432032
4440	1.960356047
4441	1.960270469
4442	1.960035522
4443	1.959827563
4444	1.959807
4445	1.959710382
4446	1.959670791
4447	1.959465763
4448	1.959416438
4449	1.959361183
4450	1.959318398
4451	1.959084722
4452	1.959045775
4453	1.95895087
4454	1.958821885
4455	1.958627588
4456	1.958592437
4457	1.958469329
4458	1.958452686
4459	1.958360492
4460	1.958307446
4461	1.958179642
4462	1.957947859
4463	1.957731914
4464	1.957676712
4465	1.957662377
4466	1.957489987
4467	1.957414948
4468	1.957299993
4469	1.957217881
4470	1.957134296
4471	1.957120234
4472	1.957092596
4473	1.957068631
4474	1.956950578
4475	1.956811967
4476	1.956784192
4477	1.956595333
4478	1.95658385
4479	1.95651348
4480	1.956446937
4481	1.956417694
4482	1.956113323
4483	1.955897356
4484	1.955788503
4485	1.955574032
4486	1.955493764
4487	1.955375126
4488	1.955363046
4489	1.955273285
4490	1.955152563
4491	1.955067682
4492	1.955039547
4493	1.954884135
4494	1.954867411
4495	1.954795217
4496	1.954620679
4497	1.954547384
4498	1.954372401
4499	1.95430876
4500	1.954114732
4501	1.953986076
4502	1.953890664
4503	1.953865531
4504	1.953803525
4505	1.953744871
4506	1.953689666
4507	1.953673488
4508	1.953603673
4509	1.953596346
4510	1.953535735
4511	1.953489569
4512	1.953366519
4513	1.953334835
4514	1.953125404
4515	1.953091107
4516	1.953049411
4517	1.95278468
4518	1.952645128
4519	1.952591264
4520	1.952574514
4521	1.952544834
4522	1.952520318
4523	1.952156837
4524	1.951963813
4525	1.951948014
4526	1.951924853
4527	1.951844002
4528	1.951780043
4529	1.951650402
4530	1.951634979
4531	1.951441412
4532	1.95125324
4533	1.951225878
4534	1.951170556
4535	1.950814457
4536	1.95065599
4537	1.950617228
4538	1.950579192
4539	1.950484187
4540	1.950350096
4541	1.95023811
4542	1.95005241
4543	1.95002989
4544	1.949996485
4545	1.9499529
4546	1.949757414
4547	1.949722908
4548	1.949641692
4549	1.949533635
4550	1.94949985
4551	1.949470671
4552	1.949457355
4553	1.949296148
4554	1.949193853
4555	1.949151544
4556	1.949112991
4557	1.948960965
4558	1.948921297
4559	1.9488887
4560	1.94874234
4561	1.948625606
4562	1.948595794
4563	1.948577502
4564	1.948447394
4565	1.948285144
4566	1.948230449
4567	1.948208465
4568	1.948058241
4569	1.947806102
4570	1.947606161
4571	1.947584876
4572	1.947462999
4573	1.947268718
4574	1.947229407
4575	1.947105686
4576	1.946994806
4577	1.946944243
4578	1.946836622
4579	1.946785777
4580	1.946736967
4581	1.946692338
4582	1.946606951
4583	1.9464415
4584	1.946404277
4585	1.94619516
4586	1.946160021
4587	1.946135586
4588	1.945972868
4589	1.945940655
4590	1.945902086
4591	1.945862883
4592	1.945805873
4593	1.945794362
4594	1.945730361
4595	1.945677158
4596	1.945581844
4597	1.945540079
4598	1.945432377
4599	1.945378694
4600	1.945173587
4601	1.94497044
4602	1.94494486
4603	1.944913707
4604	1.944881185
4605	1.944860982
4606	1.944814918
4607	1.944677979
4608	1.944593777
4609	1.944579175
4610	1.944532069
4611	1.944489782
4612	1.94424479
4613	1.943851022
4614	1.94361168
4615	1.943533447
4616	1.943430856
4617	1.943294565
4618	1.943127394
4619	1.94310676
4620	1.943031257
4621	1.942966926
4622	1.942949985
4623	1.94291227
4624	1.942783444
4625	1.942761957
4626	1.942721886
4627	1.942626997
4628	1.942589564
4629	1.942560722
4630	1.942432814
4631	1.942419415
4632	1.94234596
4633	1.942322074
4634	1.942297661
4635	1.942182609
4636	1.942089852
4637	1.942063654
4638	1.941854942
4639	1.941731473
4640	1.941619001
4641	1.941494519
4642	1.941468405
4643	1.94140103
4644	1.941354574
4645	1.941119402
4646	1.940974338
4647	1.940915814
4648	1.940843323
4649	1.940803079
4650	1.940768771
4651	1.940755578
4652	1.940668811
4653	1.940651216
4654	1.940530138
4655	1.94041323
4656	1.940286808
4657	1.940232749
4658	1.940177598
4659	1.940135668
4660	1.940046304
4661	1.939962193
4662	1.939879411
4663	1.93986509
4664	1.93974247
4665	1.93971622
4666	1.93964101
4667	1.939583006
4668	1.939452527
4669	1.939428289
4670	1.939253558
4671	1.939224266
4672	1.939185629
4673	1.939170651
4674	1.939148236
4675	1.938861426
4676	1.938619541
4677	1.938530688
4678	1.938273663
4679	1.93826382
4680	1.938044233
4681	1.937991113
4682	1.937966304
4683	1.937933795
4684	1.937879005
4685	1.9378608
4686	1.937837136
4687	1.937701075
4688	1.937647534
4689	1.937637397
4690	1.93762819
4691	1.937435026
4692	1.937358332
4693	1.937348914
4694	1.937294457
4695	1.937092015
4696	1.936908208
4697	1.936744422
4698	1.936695924
4699	1.936679325
4700	1.93665526
4701	1.936463719
4702	1.936428651
4703	1.936314099
4704	1.936277884
4705	1.936172811
4706	1.936083493
4707	1.936053662
4708	1.936014672
4709	1.935985766
4710	1.935765884
4711	1.935710789
4712	1.935450322
4713	1.935414452
4714	1.935379362
4715	1.935365962
4716	1.935343408
4717	1.935271495
4718	1.935228301
4719	1.93505307
4720	1.934959033
4721	1.934879642
4722	1.934830581
4723	1.934761313
4724	1.934722245
4725	1.93470751
4726	1.934685747
4727	1.93464113
4728	1.934490506
4729	1.934459559
4730	1.934339697
4731	1.934180227
4732	1.934068331
4733	1.934020588
4734	1.933996066
4735	1.933803965
4736	1.933760505
4737	1.933710218
4738	1.933693313
4739	1.933682182
4740	1.933635362
4741	1.933400698
4742	1.933220319
4743	1.933178855
4744	1.933146626
4745	1.933059935
4746	1.933038718
4747	1.932982433
4748	1.932928681
4749	1.932855516
4750	1.932817657
4751	1.932759381
4752	1.932751574
4753	1.932629288
4754	1.932609525
4755	1.932585946
4756	1.932531655
4757	1.932423485
4758	1.932246597
4759	1.932208985
4760	1.932194434
4761	1.932158413
4762	1.932084722
4763	1.93196895
4764	1.931912017
4765	1.931872251
4766	1.931819132
4767	1.931693116
4768	1.93167647
4769	1.931522337
4770	1.931481204
4771	1.931333441
4772	1.931301464
